,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day
5243,2011-12-12 13:00:00,4,0,1,2,12.3,15.91,52,7.0015,166,2011,12,12
5244,2011-12-12 14:00:00,4,0,1,2,13.12,16.665,53,8.9981,111,2011,12,12
5245,2011-12-12 15:00:00,4,0,1,2,13.12,16.665,57,7.0015,132,2011,12,12
5246,2011-12-12 16:00:00,4,0,1,2,13.12,16.665,57,6.0032,214,2011,12,12
5247,2011-12-12 17:00:00,4,0,1,2,12.3,16.665,56,0.0,359,2011,12,12
5248,2011-12-12 18:00:00,4,0,1,1,12.3,15.91,56,6.0032,357,2011,12,12
5249,2011-12-12 19:00:00,4,0,1,1,11.48,15.15,61,6.0032,241,2011,12,12
5250,2011-12-12 20:00:00,4,0,1,1,12.3,15.91,56,6.0032,165,2011,12,12
5251,2011-12-12 21:00:00,4,0,1,1,10.66,15.15,81,0.0,121,2011,12,12
5252,2011-12-12 22:00:00,4,0,1,1,10.66,15.15,70,0.0,71,2011,12,12
5253,2011-12-12 23:00:00,4,0,1,1,9.84,14.395,75,0.0,45,2011,12,12
5254,2011-12-13 00:00:00,4,0,1,1,9.02,13.635,80,0.0,17,2011,12,13
5255,2011-12-13 01:00:00,4,0,1,1,8.2,12.88,80,0.0,4,2011,12,13
5256,2011-12-13 02:00:00,4,0,1,1,8.2,12.88,80,0.0,2,2011,12,13
5257,2011-12-13 03:00:00,4,0,1,1,7.38,12.12,80,0.0,3,2011,12,13
5258,2011-12-13 04:00:00,4,0,1,1,8.2,12.88,80,0.0,4,2011,12,13
5259,2011-12-13 05:00:00,4,0,1,1,7.38,12.12,86,0.0,20,2011,12,13
5260,2011-12-13 06:00:00,4,0,1,1,8.2,12.88,80,0.0,92,2011,12,13
5261,2011-12-13 07:00:00,4,0,1,1,6.56,8.335,80,11.0014,223,2011,12,13
5262,2011-12-13 08:00:00,4,0,1,1,8.2,11.365,69,7.0015,400,2011,12,13
5263,2011-12-13 09:00:00,4,0,1,1,10.66,12.88,60,11.0014,233,2011,12,13
5264,2011-12-13 10:00:00,4,0,1,1,12.3,15.15,52,11.0014,102,2011,12,13
5265,2011-12-13 11:00:00,4,0,1,1,13.94,15.91,46,16.9979,124,2011,12,13
5266,2011-12-13 12:00:00,4,0,1,1,14.76,16.665,43,23.9994,167,2011,12,13
5267,2011-12-13 13:00:00,4,0,1,1,16.4,20.455,37,22.0028,127,2011,12,13
5268,2011-12-13 14:00:00,4,0,1,1,16.4,20.455,37,16.9979,134,2011,12,13
5269,2011-12-13 15:00:00,4,0,1,1,16.4,20.455,35,16.9979,151,2011,12,13
5270,2011-12-13 16:00:00,4,0,1,1,15.58,19.695,37,16.9979,207,2011,12,13
5271,2011-12-13 17:00:00,4,0,1,1,14.76,17.425,40,12.998,398,2011,12,13
5272,2011-12-13 18:00:00,4,0,1,1,13.94,15.91,42,15.0013,382,2011,12,13
5273,2011-12-13 19:00:00,4,0,1,1,13.12,15.91,49,11.0014,267,2011,12,13
5274,2011-12-13 20:00:00,4,0,1,1,13.12,15.91,49,11.0014,161,2011,12,13
5275,2011-12-13 21:00:00,4,0,1,1,12.3,15.15,52,11.0014,139,2011,12,13
5276,2011-12-13 22:00:00,4,0,1,1,12.3,15.15,52,11.0014,107,2011,12,13
5277,2011-12-13 23:00:00,4,0,1,1,10.66,15.15,70,0.0,59,2011,12,13
5278,2011-12-14 00:00:00,4,0,1,1,10.66,15.15,75,0.0,22,2011,12,14
5279,2011-12-14 01:00:00,4,0,1,1,10.66,15.15,75,0.0,8,2011,12,14
5280,2011-12-14 02:00:00,4,0,1,1,10.66,15.15,75,0.0,2,2011,12,14
5281,2011-12-14 03:00:00,4,0,1,1,11.48,15.91,65,0.0,3,2011,12,14
5282,2011-12-14 04:00:00,4,0,1,1,10.66,15.15,75,0.0,4,2011,12,14
5283,2011-12-14 05:00:00,4,0,1,2,10.66,15.15,81,0.0,26,2011,12,14
5284,2011-12-14 06:00:00,4,0,1,2,10.66,15.15,87,0.0,87,2011,12,14
5285,2011-12-14 07:00:00,4,0,1,1,11.48,15.91,75,0.0,247,2011,12,14
5286,2011-12-14 08:00:00,4,0,1,2,10.66,15.15,87,0.0,467,2011,12,14
5287,2011-12-14 09:00:00,4,0,1,2,12.3,16.665,61,0.0,239,2011,12,14
5288,2011-12-14 10:00:00,4,0,1,2,13.12,17.425,57,0.0,142,2011,12,14
5289,2011-12-14 11:00:00,4,0,1,2,13.94,18.18,55,0.0,115,2011,12,14
5290,2011-12-14 12:00:00,4,0,1,2,14.76,18.18,57,6.0032,144,2011,12,14
5291,2011-12-14 13:00:00,4,0,1,2,14.76,18.18,57,7.0015,133,2011,12,14
5292,2011-12-14 14:00:00,4,0,1,2,15.58,19.695,54,6.0032,151,2011,12,14
5293,2011-12-14 15:00:00,4,0,1,2,15.58,19.695,54,7.0015,167,2011,12,14
5294,2011-12-14 16:00:00,4,0,1,2,15.58,19.695,54,7.0015,245,2011,12,14
5295,2011-12-14 17:00:00,4,0,1,2,14.76,18.18,57,7.0015,396,2011,12,14
5296,2011-12-14 18:00:00,4,0,1,2,14.76,17.425,62,11.0014,390,2011,12,14
5297,2011-12-14 19:00:00,4,0,1,2,14.76,18.18,62,7.0015,268,2011,12,14
5298,2011-12-14 20:00:00,4,0,1,2,13.94,17.425,66,7.0015,175,2011,12,14
5299,2011-12-14 21:00:00,4,0,1,2,13.94,16.665,66,11.0014,154,2011,12,14
5300,2011-12-14 22:00:00,4,0,1,1,13.94,16.665,66,11.0014,104,2011,12,14
5301,2011-12-14 23:00:00,4,0,1,1,13.12,15.91,70,11.0014,51,2011,12,14
5302,2011-12-15 00:00:00,4,0,1,1,13.12,15.91,70,11.0014,50,2011,12,15
5303,2011-12-15 01:00:00,4,0,1,2,13.12,15.91,70,11.0014,20,2011,12,15
5304,2011-12-15 02:00:00,4,0,1,2,13.12,16.665,70,8.9981,7,2011,12,15
5305,2011-12-15 03:00:00,4,0,1,2,13.12,16.665,70,8.9981,3,2011,12,15
5306,2011-12-15 04:00:00,4,0,1,2,13.12,15.15,70,15.0013,6,2011,12,15
5307,2011-12-15 05:00:00,4,0,1,2,13.12,15.15,70,19.0012,24,2011,12,15
5308,2011-12-15 06:00:00,4,0,1,1,13.12,15.91,66,12.998,92,2011,12,15
5309,2011-12-15 07:00:00,4,0,1,1,13.12,15.91,70,12.998,258,2011,12,15
5310,2011-12-15 08:00:00,4,0,1,2,13.94,15.91,66,15.0013,457,2011,12,15
5311,2011-12-15 09:00:00,4,0,1,2,14.76,16.665,62,19.0012,280,2011,12,15
5312,2011-12-15 10:00:00,4,0,1,2,16.4,20.455,58,19.9995,109,2011,12,15
5313,2011-12-15 11:00:00,4,0,1,2,16.4,20.455,62,27.9993,135,2011,12,15
5314,2011-12-15 12:00:00,4,0,1,2,18.86,22.725,59,32.9975,157,2011,12,15
5315,2011-12-15 13:00:00,4,0,1,2,20.5,24.24,55,23.9994,164,2011,12,15
5316,2011-12-15 14:00:00,4,0,1,2,21.32,25.0,52,22.0028,132,2011,12,15
5317,2011-12-15 15:00:00,4,0,1,3,21.32,25.0,55,15.0013,82,2011,12,15
5318,2011-12-15 16:00:00,4,0,1,3,18.86,22.725,72,11.0014,131,2011,12,15
5319,2011-12-15 17:00:00,4,0,1,2,21.32,25.0,59,19.0012,324,2011,12,15
5320,2011-12-15 18:00:00,4,0,1,2,21.32,25.0,59,19.9995,377,2011,12,15
5321,2011-12-15 19:00:00,4,0,1,2,21.32,25.0,59,19.0012,287,2011,12,15
5322,2011-12-15 20:00:00,4,0,1,1,21.32,25.0,59,22.0028,221,2011,12,15
5323,2011-12-15 21:00:00,4,0,1,1,20.5,24.24,63,19.9995,155,2011,12,15
5324,2011-12-15 22:00:00,4,0,1,1,21.32,25.0,63,22.0028,124,2011,12,15
5325,2011-12-15 23:00:00,4,0,1,1,21.32,25.0,63,22.0028,114,2011,12,15
5326,2011-12-16 00:00:00,4,0,1,1,20.5,24.24,72,22.0028,72,2011,12,16
5327,2011-12-16 01:00:00,4,0,1,1,20.5,24.24,72,15.0013,31,2011,12,16
5328,2011-12-16 02:00:00,4,0,1,1,19.68,23.485,77,7.0015,23,2011,12,16
5329,2011-12-16 03:00:00,4,0,1,1,18.86,22.725,82,8.9981,5,2011,12,16
5330,2011-12-16 04:00:00,4,0,1,2,20.5,24.24,59,12.998,5,2011,12,16
5331,2011-12-16 05:00:00,4,0,1,1,19.68,23.485,44,26.0027,26,2011,12,16
5332,2011-12-16 06:00:00,4,0,1,2,18.04,21.97,33,19.9995,82,2011,12,16
5333,2011-12-16 07:00:00,4,0,1,2,15.58,19.695,46,19.9995,231,2011,12,16
5334,2011-12-16 08:00:00,4,0,1,1,14.76,16.665,46,27.9993,459,2011,12,16
5335,2011-12-16 09:00:00,4,0,1,1,14.76,16.665,46,26.0027,243,2011,12,16
5336,2011-12-16 10:00:00,4,0,1,1,13.94,15.15,46,19.9995,132,2011,12,16
5337,2011-12-16 11:00:00,4,0,1,2,13.94,15.15,42,19.9995,144,2011,12,16
5338,2011-12-16 12:00:00,4,0,1,2,13.94,15.15,42,23.9994,173,2011,12,16
5339,2011-12-16 13:00:00,4,0,1,2,13.94,15.15,39,23.9994,137,2011,12,16
5340,2011-12-16 14:00:00,4,0,1,2,13.94,15.91,42,15.0013,128,2011,12,16
5341,2011-12-16 15:00:00,4,0,1,2,13.12,15.15,45,19.9995,153,2011,12,16
5342,2011-12-16 16:00:00,4,0,1,2,13.12,15.15,45,15.0013,224,2011,12,16
5343,2011-12-16 17:00:00,4,0,1,2,13.12,15.15,45,19.0012,365,2011,12,16
5344,2011-12-16 18:00:00,4,0,1,2,13.12,15.15,45,16.9979,295,2011,12,16
5345,2011-12-16 19:00:00,4,0,1,2,13.12,15.15,45,15.0013,214,2011,12,16
5346,2011-12-16 20:00:00,4,0,1,2,13.12,15.91,45,12.998,152,2011,12,16
5347,2011-12-16 21:00:00,4,0,1,2,13.12,15.91,45,11.0014,102,2011,12,16
5348,2011-12-16 22:00:00,4,0,1,2,12.3,15.15,49,11.0014,106,2011,12,16
5349,2011-12-16 23:00:00,4,0,1,2,12.3,15.15,49,8.9981,75,2011,12,16
5350,2011-12-17 00:00:00,4,0,0,1,12.3,14.395,49,19.0012,62,2011,12,17
5351,2011-12-17 01:00:00,4,0,0,2,12.3,14.395,52,16.9979,43,2011,12,17
5352,2011-12-17 02:00:00,4,0,0,2,11.48,13.635,56,15.0013,58,2011,12,17
5353,2011-12-17 03:00:00,4,0,0,1,10.66,12.88,60,12.998,26,2011,12,17
5354,2011-12-17 04:00:00,4,0,0,1,9.84,12.12,65,11.0014,9,2011,12,17
5355,2011-12-17 05:00:00,4,0,0,2,10.66,12.88,60,12.998,9,2011,12,17
5356,2011-12-17 06:00:00,4,0,0,2,10.66,12.12,56,19.0012,17,2011,12,17
5357,2011-12-17 07:00:00,4,0,0,2,10.66,12.88,56,15.0013,20,2011,12,17
5358,2011-12-17 08:00:00,4,0,0,2,10.66,12.88,56,15.0013,59,2011,12,17
5359,2011-12-17 09:00:00,4,0,0,2,10.66,12.12,56,16.9979,100,2011,12,17
5360,2011-12-17 10:00:00,4,0,0,2,10.66,12.12,52,19.0012,181,2011,12,17
5361,2011-12-17 11:00:00,4,0,0,2,11.48,12.88,45,22.0028,209,2011,12,17
5362,2011-12-17 12:00:00,4,0,0,2,11.48,12.88,45,19.0012,244,2011,12,17
5363,2011-12-17 13:00:00,4,0,0,2,11.48,13.635,48,16.9979,236,2011,12,17
5364,2011-12-17 14:00:00,4,0,0,1,11.48,12.88,45,23.9994,237,2011,12,17
5365,2011-12-17 15:00:00,4,0,0,1,11.48,12.88,45,19.0012,228,2011,12,17
5366,2011-12-17 16:00:00,4,0,0,1,11.48,13.635,45,15.0013,222,2011,12,17
5367,2011-12-17 17:00:00,4,0,0,1,10.66,12.88,48,15.0013,165,2011,12,17
5368,2011-12-17 18:00:00,4,0,0,1,10.66,11.365,48,26.0027,157,2011,12,17
5369,2011-12-17 19:00:00,4,0,0,3,9.84,10.605,65,22.0028,106,2011,12,17
5370,2011-12-17 20:00:00,4,0,0,1,9.02,10.605,69,16.9979,106,2011,12,17
5371,2011-12-17 21:00:00,4,0,0,1,8.2,10.605,75,11.0014,96,2011,12,17
5372,2011-12-17 22:00:00,4,0,0,1,8.2,10.605,75,11.0014,80,2011,12,17
5373,2011-12-17 23:00:00,4,0,0,1,8.2,11.365,75,0.0,69,2011,12,17
5374,2011-12-18 00:00:00,4,0,0,1,8.2,10.605,75,8.9981,71,2011,12,18
5375,2011-12-18 01:00:00,4,0,0,1,8.2,11.365,69,7.0015,46,2011,12,18
5376,2011-12-18 02:00:00,4,0,0,1,9.02,12.12,55,7.0015,41,2011,12,18
5377,2011-12-18 03:00:00,4,0,0,1,9.02,10.605,55,15.0013,18,2011,12,18
5378,2011-12-18 04:00:00,4,0,0,1,9.02,10.605,55,15.0013,1,2011,12,18
5379,2011-12-18 05:00:00,4,0,0,1,8.2,11.365,59,7.0015,5,2011,12,18
5380,2011-12-18 06:00:00,4,0,0,1,8.2,10.605,59,8.9981,3,2011,12,18
5381,2011-12-18 07:00:00,4,0,0,1,8.2,10.605,59,11.0014,12,2011,12,18
5382,2011-12-18 08:00:00,4,0,0,1,8.2,12.88,69,0.0,32,2011,12,18
5383,2011-12-18 09:00:00,4,0,0,1,9.02,11.365,64,11.0014,81,2011,12,18
5384,2011-12-18 10:00:00,4,0,0,1,9.84,11.365,60,16.9979,129,2011,12,18
5385,2011-12-18 11:00:00,4,0,0,2,9.84,11.365,60,15.0013,188,2011,12,18
5386,2011-12-18 12:00:00,4,0,0,1,10.66,12.88,60,15.0013,228,2011,12,18
5387,2011-12-18 13:00:00,4,0,0,1,12.3,13.635,49,19.9995,228,2011,12,18
5388,2011-12-18 14:00:00,4,0,0,1,12.3,14.395,49,19.0012,219,2011,12,18
5389,2011-12-18 15:00:00,4,0,0,1,13.12,15.15,45,19.0012,207,2011,12,18
5390,2011-12-18 16:00:00,4,0,0,1,11.48,13.635,48,16.9979,234,2011,12,18
5391,2011-12-18 17:00:00,4,0,0,1,11.48,13.635,46,11.0014,136,2011,12,18
5392,2011-12-18 18:00:00,4,0,0,1,11.48,13.635,45,12.998,138,2011,12,18
5393,2011-12-18 19:00:00,4,0,0,1,10.66,13.635,52,8.9981,135,2011,12,18
5394,2011-12-18 20:00:00,4,0,0,1,9.84,12.88,60,7.0015,104,2011,12,18
5395,2011-12-18 21:00:00,4,0,0,1,9.02,13.635,64,0.0,89,2011,12,18
5396,2011-12-18 22:00:00,4,0,0,1,9.02,11.365,75,12.998,49,2011,12,18
5397,2011-12-18 23:00:00,4,0,0,1,8.2,11.365,75,7.0015,37,2011,12,18
5398,2011-12-19 00:00:00,4,0,1,1,8.2,11.365,75,6.0032,17,2011,12,19
5399,2011-12-19 01:00:00,4,0,1,1,7.38,10.605,80,6.0032,11,2011,12,19
5400,2011-12-19 02:00:00,4,0,1,1,7.38,10.605,80,6.0032,3,2011,12,19
5401,2011-12-19 03:00:00,4,0,1,1,6.56,9.85,86,6.0032,3,2011,12,19
5402,2011-12-19 04:00:00,4,0,1,1,6.56,9.09,86,8.9981,4,2011,12,19
5403,2011-12-19 05:00:00,4,0,1,1,5.74,8.335,93,7.0015,21,2011,12,19
5404,2011-12-19 06:00:00,4,0,1,1,6.56,9.09,86,7.0015,68,2011,12,19
5405,2011-12-19 07:00:00,4,0,1,1,7.38,10.605,74,7.0015,191,2011,12,19
5406,2011-12-19 08:00:00,4,0,1,1,8.2,9.85,75,12.998,397,2011,12,19
5407,2011-12-19 09:00:00,4,0,1,1,9.02,10.605,69,15.0013,183,2011,12,19
5408,2011-12-19 10:00:00,4,0,1,1,9.84,11.365,67,12.998,108,2011,12,19
5409,2011-12-19 11:00:00,4,0,1,1,10.66,12.12,65,16.9979,127,2011,12,19
5410,2011-12-19 12:00:00,4,0,1,1,12.3,13.635,61,22.0028,141,2011,12,19
5411,2011-12-19 13:00:00,4,0,1,1,13.94,15.15,49,22.0028,142,2011,12,19
5412,2011-12-19 14:00:00,4,0,1,1,14.76,17.425,46,15.0013,137,2011,12,19
5413,2011-12-19 15:00:00,4,0,1,1,15.58,19.695,46,11.0014,159,2011,12,19
5414,2011-12-19 16:00:00,4,0,1,1,16.4,20.455,40,16.9979,208,2011,12,19
5415,2011-12-19 17:00:00,4,0,1,1,15.58,19.695,46,12.998,378,2011,12,19
5416,2011-12-19 18:00:00,4,0,1,1,14.76,17.425,50,12.998,354,2011,12,19
5417,2011-12-19 19:00:00,4,0,1,2,14.76,17.425,53,11.0014,251,2011,12,19
5418,2011-12-19 20:00:00,4,0,1,1,16.4,20.455,40,11.0014,206,2011,12,19
5419,2011-12-19 21:00:00,4,0,1,2,14.76,17.425,53,8.9981,127,2011,12,19
5420,2011-12-19 22:00:00,4,0,1,2,14.76,17.425,57,11.0014,107,2011,12,19
5421,2011-12-19 23:00:00,4,0,1,1,14.76,17.425,53,11.0014,60,2011,12,19
5422,2012-01-01 00:00:00,1,0,0,1,14.76,18.94,66,0.0,48,2012,1,1
5423,2012-01-01 01:00:00,1,0,0,1,14.76,17.425,66,8.9981,93,2012,1,1
5424,2012-01-01 02:00:00,1,0,0,1,13.12,17.425,76,0.0,75,2012,1,1
5425,2012-01-01 03:00:00,1,0,0,1,12.3,16.665,81,0.0,52,2012,1,1
5426,2012-01-01 04:00:00,1,0,0,1,11.48,15.15,81,6.0032,8,2012,1,1
5427,2012-01-01 05:00:00,1,0,0,1,11.48,14.395,81,7.0015,5,2012,1,1
5428,2012-01-01 06:00:00,1,0,0,1,10.66,13.635,93,8.9981,2,2012,1,1
5429,2012-01-01 07:00:00,1,0,0,1,10.66,12.88,93,11.0014,7,2012,1,1
5430,2012-01-01 08:00:00,1,0,0,1,10.66,13.635,87,7.0015,14,2012,1,1
5431,2012-01-01 09:00:00,1,0,0,1,10.66,13.635,93,7.0015,40,2012,1,1
5432,2012-01-01 10:00:00,1,0,0,1,12.3,15.91,81,7.0015,70,2012,1,1
5433,2012-01-01 11:00:00,1,0,0,1,13.94,16.665,76,8.9981,138,2012,1,1
5434,2012-01-01 12:00:00,1,0,0,1,16.4,20.455,62,19.0012,201,2012,1,1
5435,2012-01-01 13:00:00,1,0,0,1,17.22,21.21,58,19.0012,223,2012,1,1
5436,2012-01-01 14:00:00,1,0,0,1,18.04,21.97,54,19.9995,267,2012,1,1
5437,2012-01-01 15:00:00,1,0,0,1,18.86,22.725,51,19.9995,265,2012,1,1
5438,2012-01-01 16:00:00,1,0,0,2,18.04,21.97,54,19.9995,215,2012,1,1
5439,2012-01-01 17:00:00,1,0,0,2,19.68,23.485,48,11.0014,111,2012,1,1
5440,2012-01-01 18:00:00,1,0,0,3,18.86,22.725,59,16.9979,106,2012,1,1
5441,2012-01-01 19:00:00,1,0,0,3,17.22,21.21,67,26.0027,105,2012,1,1
5442,2012-01-01 20:00:00,1,0,0,2,18.04,21.97,62,19.9995,83,2012,1,1
5443,2012-01-01 21:00:00,1,0,0,2,18.04,21.97,67,16.9979,71,2012,1,1
5444,2012-01-01 22:00:00,1,0,0,1,18.86,22.725,55,27.9993,66,2012,1,1
5445,2012-01-01 23:00:00,1,0,0,1,18.04,21.97,51,19.9995,29,2012,1,1
5446,2012-01-02 00:00:00,1,1,0,1,16.4,20.455,40,31.0009,39,2012,1,2
5447,2012-01-02 01:00:00,1,1,0,1,14.76,16.665,43,27.9993,12,2012,1,2
5448,2012-01-02 02:00:00,1,1,0,1,14.76,15.91,34,30.0026,7,2012,1,2
5449,2012-01-02 04:00:00,1,1,0,1,11.48,12.88,45,22.0028,4,2012,1,2
5450,2012-01-02 05:00:00,1,1,0,1,11.48,12.88,45,22.0028,4,2012,1,2
5451,2012-01-02 06:00:00,1,1,0,1,10.66,11.365,41,26.0027,14,2012,1,2
5452,2012-01-02 07:00:00,1,1,0,1,9.84,10.605,32,26.0027,16,2012,1,2
5453,2012-01-02 08:00:00,1,1,0,1,9.84,11.365,35,16.9979,53,2012,1,2
5454,2012-01-02 09:00:00,1,1,0,1,9.84,12.88,35,0.0,68,2012,1,2
5455,2012-01-02 10:00:00,1,1,0,1,10.66,12.12,35,19.0012,109,2012,1,2
5456,2012-01-02 11:00:00,1,1,0,1,10.66,10.605,35,32.9975,175,2012,1,2
5457,2012-01-02 12:00:00,1,1,0,1,11.48,13.635,36,16.9979,202,2012,1,2
5458,2012-01-02 13:00:00,1,1,0,1,12.3,13.635,36,19.9995,176,2012,1,2
5459,2012-01-02 14:00:00,1,1,0,1,12.3,13.635,36,27.9993,151,2012,1,2
5460,2012-01-02 15:00:00,1,1,0,1,11.48,12.12,38,30.0026,168,2012,1,2
5461,2012-01-02 16:00:00,1,1,0,1,10.66,11.365,35,27.9993,154,2012,1,2
5462,2012-01-02 17:00:00,1,1,0,1,10.66,11.365,35,26.0027,153,2012,1,2
5463,2012-01-02 18:00:00,1,1,0,1,10.66,12.12,33,16.9979,126,2012,1,2
5464,2012-01-02 19:00:00,1,1,0,1,9.84,11.365,38,15.0013,93,2012,1,2
5465,2012-01-02 20:00:00,1,1,0,1,9.84,11.365,41,15.0013,88,2012,1,2
5466,2012-01-02 21:00:00,1,1,0,2,9.84,10.605,41,22.0028,66,2012,1,2
5467,2012-01-02 22:00:00,1,1,0,2,9.02,10.605,44,19.0012,39,2012,1,2
5468,2012-01-02 23:00:00,1,1,0,1,9.02,10.605,44,16.9979,34,2012,1,2
5469,2012-01-03 00:00:00,1,0,1,1,8.2,9.85,51,16.9979,13,2012,1,3
5470,2012-01-03 01:00:00,1,0,1,1,7.38,9.09,55,15.0013,6,2012,1,3
5471,2012-01-03 02:00:00,1,0,1,1,7.38,8.335,51,16.9979,3,2012,1,3
5472,2012-01-03 03:00:00,1,0,1,1,6.56,6.82,55,19.0012,2,2012,1,3
5473,2012-01-03 04:00:00,1,0,1,1,6.56,7.575,55,16.9979,5,2012,1,3
5474,2012-01-03 05:00:00,1,0,1,1,5.74,6.82,54,12.998,12,2012,1,3
5475,2012-01-03 06:00:00,1,0,1,1,5.74,6.06,59,19.0012,85,2012,1,3
5476,2012-01-03 07:00:00,1,0,1,1,5.74,6.06,59,16.9979,170,2012,1,3
5477,2012-01-03 08:00:00,1,0,1,1,6.56,6.82,55,19.0012,354,2012,1,3
5478,2012-01-03 09:00:00,1,0,1,1,6.56,6.82,50,19.0012,153,2012,1,3
5479,2012-01-03 10:00:00,1,0,1,1,6.56,6.06,47,31.0009,60,2012,1,3
5480,2012-01-03 11:00:00,1,0,1,1,7.38,6.82,37,35.0008,75,2012,1,3
5481,2012-01-03 12:00:00,1,0,1,1,7.38,6.82,37,35.0008,74,2012,1,3
5482,2012-01-03 13:00:00,1,0,1,1,7.38,6.06,34,43.9989,73,2012,1,3
5483,2012-01-03 14:00:00,1,0,1,1,6.56,6.06,43,35.0008,79,2012,1,3
5484,2012-01-03 15:00:00,1,0,1,1,6.56,6.06,37,27.9993,77,2012,1,3
5485,2012-01-03 16:00:00,1,0,1,1,5.74,4.545,39,39.0007,136,2012,1,3
5486,2012-01-03 17:00:00,1,0,1,1,5.74,5.305,26,31.0009,245,2012,1,3
5487,2012-01-03 18:00:00,1,0,1,1,5.74,4.545,26,35.0008,224,2012,1,3
5488,2012-01-03 19:00:00,1,0,1,1,4.92,4.545,28,27.9993,156,2012,1,3
5489,2012-01-03 20:00:00,1,0,1,1,4.92,6.06,33,16.9979,115,2012,1,3
5490,2012-01-03 21:00:00,1,0,1,1,4.1,5.305,36,15.0013,68,2012,1,3
5491,2012-01-03 22:00:00,1,0,1,1,4.1,5.305,46,16.9979,33,2012,1,3
5492,2012-01-03 23:00:00,1,0,1,1,4.1,3.79,46,26.0027,18,2012,1,3
5493,2012-01-04 00:00:00,1,0,1,1,3.28,3.03,42,22.0028,9,2012,1,4
5494,2012-01-04 01:00:00,1,0,1,1,1.64,1.515,38,19.9995,3,2012,1,4
5495,2012-01-04 02:00:00,1,0,1,1,0.82,0.76,34,19.0012,1,2012,1,4
5496,2012-01-04 03:00:00,1,0,1,1,0.82,0.76,34,19.0012,1,2012,1,4
5497,2012-01-04 04:00:00,1,0,1,1,0.82,2.275,41,12.998,2,2012,1,4
5498,2012-01-04 05:00:00,1,0,1,1,0.82,2.275,41,12.998,14,2012,1,4
5499,2012-01-04 06:00:00,1,0,1,1,0.82,2.275,41,11.0014,59,2012,1,4
5500,2012-01-04 07:00:00,1,0,1,1,0.82,2.275,44,12.998,152,2012,1,4
5501,2012-01-04 08:00:00,1,0,1,1,0.82,3.03,44,8.9981,315,2012,1,4
5502,2012-01-04 09:00:00,1,0,1,1,1.64,3.03,45,8.9981,180,2012,1,4
5503,2012-01-04 10:00:00,1,0,1,1,2.46,5.305,45,0.0,64,2012,1,4
5504,2012-01-04 11:00:00,1,0,1,2,3.28,6.06,42,6.0032,46,2012,1,4
5505,2012-01-04 12:00:00,1,0,1,2,4.1,5.305,46,12.998,84,2012,1,4
5506,2012-01-04 13:00:00,1,0,1,2,5.74,6.06,43,16.9979,91,2012,1,4
5507,2012-01-04 14:00:00,1,0,1,2,5.74,6.06,46,16.9979,75,2012,1,4
5508,2012-01-04 15:00:00,1,0,1,2,7.38,7.575,37,22.0028,90,2012,1,4
5509,2012-01-04 16:00:00,1,0,1,2,7.38,8.335,40,19.0012,131,2012,1,4
5510,2012-01-04 17:00:00,1,0,1,2,8.2,9.85,40,12.998,281,2012,1,4
5511,2012-01-04 18:00:00,1,0,1,2,8.2,10.605,37,8.9981,289,2012,1,4
5512,2012-01-04 19:00:00,1,0,1,2,8.2,11.365,40,7.0015,184,2012,1,4
5513,2012-01-04 20:00:00,1,0,1,2,8.2,9.85,40,12.998,123,2012,1,4
5514,2012-01-04 21:00:00,1,0,1,2,8.2,12.88,44,0.0,90,2012,1,4
5515,2012-01-04 22:00:00,1,0,1,2,8.2,11.365,47,6.0032,52,2012,1,4
5516,2012-01-04 23:00:00,1,0,1,2,8.2,11.365,44,7.0015,32,2012,1,4
5517,2012-01-05 00:00:00,1,0,1,2,9.02,11.365,47,12.998,14,2012,1,5
5518,2012-01-05 01:00:00,1,0,1,1,8.2,11.365,51,6.0032,5,2012,1,5
5519,2012-01-05 02:00:00,1,0,1,1,8.2,11.365,51,6.0032,4,2012,1,5
5520,2012-01-05 03:00:00,1,0,1,1,8.2,12.88,61,0.0,4,2012,1,5
5521,2012-01-05 04:00:00,1,0,1,2,8.2,11.365,59,6.0032,5,2012,1,5
5522,2012-01-05 05:00:00,1,0,1,2,8.2,11.365,59,6.0032,26,2012,1,5
5523,2012-01-05 06:00:00,1,0,1,2,8.2,10.605,75,8.9981,78,2012,1,5
5524,2012-01-05 07:00:00,1,0,1,2,8.2,11.365,69,6.0032,215,2012,1,5
5525,2012-01-05 08:00:00,1,0,1,2,8.2,12.88,75,0.0,388,2012,1,5
5526,2012-01-05 09:00:00,1,0,1,2,9.02,13.635,69,0.0,227,2012,1,5
5527,2012-01-05 10:00:00,1,0,1,2,9.84,12.88,52,6.0032,86,2012,1,5
5528,2012-01-05 11:00:00,1,0,1,1,12.3,16.665,49,0.0,84,2012,1,5
5529,2012-01-05 12:00:00,1,0,1,1,12.3,14.395,49,16.9979,120,2012,1,5
5530,2012-01-05 13:00:00,1,0,1,1,13.94,15.15,42,19.9995,118,2012,1,5
5531,2012-01-05 14:00:00,1,0,1,1,13.94,15.91,39,19.0012,117,2012,1,5
5532,2012-01-05 15:00:00,1,0,1,1,14.76,16.665,34,19.0012,119,2012,1,5
5533,2012-01-05 16:00:00,1,0,1,1,14.76,16.665,34,19.0012,197,2012,1,5
5534,2012-01-05 17:00:00,1,0,1,2,14.76,17.425,34,12.998,412,2012,1,5
