datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,month,day,hour,year,date,is_night
2011-09-19 21:00:00,Summer,0,1,Misty+Cloudy,22.96,26.515,68,11.0014,19,181,200,9,Monday,21,2011,457,1
2011-09-19 22:00:00,Summer,0,1,Misty+Cloudy,22.96,26.515,68,11.0014,25,104,129,9,Monday,22,2011,457,1
2011-09-19 23:00:00,Summer,0,1,Misty+Cloudy,22.96,26.515,73,12.998,13,55,68,9,Monday,23,2011,457,1
2011-10-01 00:00:00,Fall,0,0,Clear,20.5,24.24,63,26.0027,24,106,130,10,Saturday,0,2011,445,1
2011-10-01 01:00:00,Fall,0,0,Clear,19.68,23.485,67,22.0028,11,47,58,10,Saturday,1,2011,445,1
2011-10-01 02:00:00,Fall,0,0,Clear,18.86,22.725,63,27.9993,21,46,67,10,Saturday,2,2011,445,1
2011-10-01 03:00:00,Fall,0,0,Clear,18.86,22.725,59,27.9993,8,17,25,10,Saturday,3,2011,445,1
2011-10-01 04:00:00,Fall,0,0,Clear,18.04,21.97,58,27.9993,2,6,8,10,Saturday,4,2011,445,1
2011-10-01 05:00:00,Fall,0,0,Misty+Cloudy,18.04,21.97,62,19.9995,1,4,5,10,Saturday,5,2011,445,1
2011-10-01 06:00:00,Fall,0,0,Clear,17.22,21.21,67,22.0028,4,15,19,10,Saturday,6,2011,445,1
2011-10-01 07:00:00,Fall,0,0,Light Snow/Rain,17.22,21.21,67,16.9979,6,30,36,10,Saturday,7,2011,445,1
2011-10-01 08:00:00,Fall,0,0,Misty+Cloudy,16.4,20.455,76,22.0028,9,58,67,10,Saturday,8,2011,445,1
2011-10-01 09:00:00,Fall,0,0,Light Snow/Rain,16.4,20.455,82,23.9994,17,112,129,10,Saturday,9,2011,445,0
2011-10-01 10:00:00,Fall,0,0,Light Snow/Rain,16.4,20.455,76,23.9994,21,100,121,10,Saturday,10,2011,445,0
2011-10-01 11:00:00,Fall,0,0,Light Snow/Rain,15.58,19.695,82,22.0028,30,102,132,10,Saturday,11,2011,445,0
2011-10-01 12:00:00,Fall,0,0,Misty+Cloudy,16.4,20.455,82,16.9979,28,130,158,10,Saturday,12,2011,445,0
2011-10-01 13:00:00,Fall,0,0,Misty+Cloudy,16.4,20.455,82,22.0028,27,98,125,10,Saturday,13,2011,445,0
2011-10-01 14:00:00,Fall,0,0,Misty+Cloudy,17.22,21.21,71,23.9994,33,147,180,10,Saturday,14,2011,445,0
2011-10-01 15:00:00,Fall,0,0,Misty+Cloudy,17.22,21.21,71,19.0012,41,154,195,10,Saturday,15,2011,445,0
2011-10-01 16:00:00,Fall,0,0,Misty+Cloudy,16.4,20.455,76,19.9995,58,165,223,10,Saturday,16,2011,445,0
2011-10-01 17:00:00,Fall,0,0,Light Snow/Rain,16.4,20.455,76,12.998,58,170,228,10,Saturday,17,2011,445,0
2011-10-01 18:00:00,Fall,0,0,Light Snow/Rain,15.58,19.695,87,15.0013,23,117,140,10,Saturday,18,2011,445,0
2011-10-01 19:00:00,Fall,0,0,Misty+Cloudy,15.58,19.695,82,12.998,27,99,126,10,Saturday,19,2011,445,0
2011-10-01 20:00:00,Fall,0,0,Light Snow/Rain,14.76,18.18,87,7.0015,8,58,66,10,Saturday,20,2011,445,1
2011-10-01 21:00:00,Fall,0,0,Light Snow/Rain,14.76,18.18,87,7.0015,3,53,56,10,Saturday,21,2011,445,1
2011-10-01 22:00:00,Fall,0,0,Misty+Cloudy,14.76,17.425,93,15.0013,12,58,70,10,Saturday,22,2011,445,1
2011-10-01 23:00:00,Fall,0,0,Light Snow/Rain,14.76,17.425,93,15.0013,8,57,65,10,Saturday,23,2011,445,1
2011-10-02 00:00:00,Fall,0,0,Light Snow/Rain,14.76,16.665,93,19.9995,4,43,47,10,Sunday,0,2011,444,1
2011-10-02 01:00:00,Fall,0,0,Light Snow/Rain,13.94,15.91,87,16.9979,1,23,24,10,Sunday,1,2011,444,1
2011-10-02 02:00:00,Fall,0,0,Light Snow/Rain,13.94,15.15,87,19.9995,3,27,30,10,Sunday,2,2011,444,1
2011-10-02 03:00:00,Fall,0,0,Light Snow/Rain,13.94,15.91,87,19.0012,4,5,9,10,Sunday,3,2011,444,1
2011-10-02 04:00:00,Fall,0,0,Misty+Cloudy,13.94,15.91,87,16.9979,4,3,7,10,Sunday,4,2011,444,1
2011-10-02 05:00:00,Fall,0,0,Clear,13.12,15.15,87,19.0012,0,7,7,10,Sunday,5,2011,444,1
2011-10-02 06:00:00,Fall,0,0,Clear,13.12,15.91,81,11.0014,2,13,15,10,Sunday,6,2011,444,1
2011-10-02 07:00:00,Fall,0,0,Clear,13.94,16.665,76,12.998,5,24,29,10,Sunday,7,2011,444,1
2011-10-02 08:00:00,Fall,0,0,Misty+Cloudy,13.94,16.665,76,12.998,14,50,64,10,Sunday,8,2011,444,1
2011-10-02 09:00:00,Fall,0,0,Clear,14.76,16.665,76,23.9994,19,96,115,10,Sunday,9,2011,444,0
2011-10-02 10:00:00,Fall,0,0,Misty+Cloudy,14.76,16.665,71,19.0012,60,188,248,10,Sunday,10,2011,444,0
2011-10-02 11:00:00,Fall,0,0,Misty+Cloudy,15.58,19.695,66,16.9979,74,218,292,10,Sunday,11,2011,444,0
2011-10-02 12:00:00,Fall,0,0,Misty+Cloudy,16.4,20.455,62,12.998,78,243,321,10,Sunday,12,2011,444,0
2011-10-02 13:00:00,Fall,0,0,Light Snow/Rain,16.4,20.455,62,15.0013,84,224,308,10,Sunday,13,2011,444,0
2011-10-02 14:00:00,Fall,0,0,Light Snow/Rain,14.76,17.425,81,11.0014,61,195,256,10,Sunday,14,2011,444,0
2011-10-02 15:00:00,Fall,0,0,Light Snow/Rain,14.76,16.665,81,16.9979,29,144,173,10,Sunday,15,2011,444,0
2011-10-02 16:00:00,Fall,0,0,Light Snow/Rain,14.76,17.425,87,12.998,44,162,206,10,Sunday,16,2011,444,0
2011-10-02 17:00:00,Fall,0,0,Light Snow/Rain,14.76,17.425,87,11.0014,32,135,167,10,Sunday,17,2011,444,0
2011-10-02 18:00:00,Fall,0,0,Misty+Cloudy,14.76,17.425,81,12.998,16,158,174,10,Sunday,18,2011,444,0
2011-10-02 19:00:00,Fall,0,0,Misty+Cloudy,15.58,19.695,76,11.0014,34,128,162,10,Sunday,19,2011,444,0
2011-10-02 20:00:00,Fall,0,0,Misty+Cloudy,14.76,16.665,76,16.9979,16,71,87,10,Sunday,20,2011,444,1
2011-10-02 21:00:00,Fall,0,0,Clear,14.76,17.425,71,15.0013,17,71,88,10,Sunday,21,2011,444,1
2011-10-02 22:00:00,Fall,0,0,Light Snow/Rain,14.76,18.18,81,6.0032,9,55,64,10,Sunday,22,2011,444,1
2011-10-02 23:00:00,Fall,0,0,Clear,14.76,18.18,81,6.0032,6,19,25,10,Sunday,23,2011,444,1
2011-10-03 00:00:00,Fall,0,1,Clear,13.94,17.425,87,7.0015,3,13,16,10,Monday,0,2011,443,1
2011-10-03 01:00:00,Fall,0,1,Clear,14.76,18.18,81,6.0032,1,5,6,10,Monday,1,2011,443,1
2011-10-03 02:00:00,Fall,0,1,Clear,14.76,18.18,76,7.0015,0,4,4,10,Monday,2,2011,443,1
2011-10-03 03:00:00,Fall,0,1,Clear,14.76,18.94,81,0.0,1,6,7,10,Monday,3,2011,443,1
2011-10-03 04:00:00,Fall,0,1,Clear,13.94,17.425,87,7.0015,2,6,8,10,Monday,4,2011,443,1
2011-10-03 05:00:00,Fall,0,1,Misty+Cloudy,14.76,18.18,76,7.0015,4,17,21,10,Monday,5,2011,443,1
2011-10-03 06:00:00,Fall,0,1,Misty+Cloudy,14.76,18.94,71,0.0,3,91,94,10,Monday,6,2011,443,1
2011-10-03 07:00:00,Fall,0,1,Misty+Cloudy,14.76,17.425,71,8.9981,8,241,249,10,Monday,7,2011,443,1
2011-10-03 08:00:00,Fall,0,1,Misty+Cloudy,14.76,18.18,71,7.0015,13,359,372,10,Monday,8,2011,443,1
2011-10-03 09:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,66,6.0032,12,141,153,10,Monday,9,2011,443,0
2011-10-03 10:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,66,7.0015,19,82,101,10,Monday,10,2011,443,0
2011-10-03 11:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,71,15.0013,26,100,126,10,Monday,11,2011,443,0
2011-10-03 12:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,71,8.9981,29,118,147,10,Monday,12,2011,443,0
2011-10-03 13:00:00,Fall,0,1,Light Snow/Rain,17.22,21.21,67,11.0014,16,102,118,10,Monday,13,2011,443,0
2011-10-03 14:00:00,Fall,0,1,Light Snow/Rain,16.4,20.455,76,0.0,26,94,120,10,Monday,14,2011,443,0
2011-10-03 15:00:00,Fall,0,1,Light Snow/Rain,16.4,20.455,76,0.0,22,79,101,10,Monday,15,2011,443,0
2011-10-03 16:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,76,7.0015,16,202,218,10,Monday,16,2011,443,0
2011-10-03 17:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,76,11.0014,40,455,495,10,Monday,17,2011,443,0
2011-10-03 18:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,76,11.0014,28,384,412,10,Monday,18,2011,443,0
2011-10-03 19:00:00,Fall,0,1,Clear,16.4,20.455,76,0.0,15,300,315,10,Monday,19,2011,443,0
2011-10-03 20:00:00,Fall,0,1,Light Snow/Rain,16.4,20.455,82,0.0,13,191,204,10,Monday,20,2011,443,1
2011-10-03 21:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,82,0.0,10,128,138,10,Monday,21,2011,443,1
2011-10-03 22:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,82,0.0,12,79,91,10,Monday,22,2011,443,1
2011-10-03 23:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,82,7.0015,11,43,54,10,Monday,23,2011,443,1
2011-10-04 00:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,87,6.0032,5,22,27,10,Teusday,0,2011,442,1
2011-10-04 01:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,87,7.0015,1,8,9,10,Teusday,1,2011,442,1
2011-10-04 02:00:00,Fall,0,1,Misty+Cloudy,16.4,20.455,87,0.0,1,2,3,10,Teusday,2,2011,442,1
2011-10-04 03:00:00,Fall,0,1,Clear,16.4,20.455,82,7.0015,3,3,6,10,Teusday,3,2011,442,1
2011-10-04 04:00:00,Fall,0,1,Clear,16.4,20.455,82,6.0032,3,4,7,10,Teusday,4,2011,442,1
2011-10-04 05:00:00,Fall,0,1,Clear,16.4,20.455,82,8.9981,2,25,27,10,Teusday,5,2011,442,1
2011-10-04 06:00:00,Fall,0,1,Clear,16.4,20.455,82,7.0015,3,109,112,10,Teusday,6,2011,442,1
2011-10-04 07:00:00,Fall,0,1,Clear,17.22,21.21,82,19.0012,11,298,309,10,Teusday,7,2011,442,1
2011-10-04 08:00:00,Fall,0,1,Clear,18.04,21.97,77,15.0013,28,372,400,10,Teusday,8,2011,442,1
2011-10-04 09:00:00,Fall,0,1,Clear,18.86,22.725,67,16.9979,19,168,187,10,Teusday,9,2011,442,0
2011-10-04 10:00:00,Fall,0,1,Clear,19.68,23.485,67,19.0012,19,107,126,10,Teusday,10,2011,442,0
2011-10-04 11:00:00,Fall,0,1,Clear,22.14,25.76,64,19.0012,22,102,124,10,Teusday,11,2011,442,0
2011-10-04 12:00:00,Fall,0,1,Clear,22.96,26.515,56,19.9995,39,160,199,10,Teusday,12,2011,442,0
2011-10-04 13:00:00,Fall,0,1,Clear,22.96,26.515,56,19.9995,20,153,173,10,Teusday,13,2011,442,0
2011-10-04 14:00:00,Fall,0,1,Clear,23.78,27.275,53,16.9979,27,156,183,10,Teusday,14,2011,442,0
2011-10-04 15:00:00,Fall,0,1,Clear,23.78,27.275,56,19.0012,28,166,194,10,Teusday,15,2011,442,0
2011-10-04 16:00:00,Fall,0,1,Clear,23.78,27.275,56,22.0028,36,273,309,10,Teusday,16,2011,442,0
2011-10-04 17:00:00,Fall,0,1,Clear,22.96,26.515,60,26.0027,55,530,585,10,Teusday,17,2011,442,0
2011-10-04 18:00:00,Fall,0,1,Clear,22.14,25.76,64,19.0012,68,456,524,10,Teusday,18,2011,442,0
2011-10-04 19:00:00,Fall,0,1,Clear,21.32,25.0,68,15.0013,35,310,345,10,Teusday,19,2011,442,0
2011-10-04 20:00:00,Fall,0,1,Clear,21.32,25.0,68,15.0013,25,236,261,10,Teusday,20,2011,442,1
2011-10-04 21:00:00,Fall,0,1,Clear,20.5,24.24,72,8.9981,22,144,166,10,Teusday,21,2011,442,1
2011-10-04 22:00:00,Fall,0,1,Clear,20.5,24.24,72,8.9981,8,106,114,10,Teusday,22,2011,442,1
2011-10-04 23:00:00,Fall,0,1,Clear,19.68,23.485,77,8.9981,6,60,66,10,Teusday,23,2011,442,1
2011-10-05 00:00:00,Fall,0,1,Clear,19.68,23.485,77,8.9981,7,36,43,10,Wednesday,0,2011,441,1
2011-10-05 01:00:00,Fall,0,1,Clear,19.68,23.485,77,11.0014,4,7,11,10,Wednesday,1,2011,441,1
2011-10-05 02:00:00,Fall,0,1,Clear,18.86,22.725,82,11.0014,1,2,3,10,Wednesday,2,2011,441,1
2011-10-05 03:00:00,Fall,0,1,Clear,18.86,22.725,82,7.0015,1,5,6,10,Wednesday,3,2011,441,1
2011-10-05 04:00:00,Fall,0,1,Clear,18.04,21.97,88,0.0,1,4,5,10,Wednesday,4,2011,441,1
2011-10-05 05:00:00,Fall,0,1,Clear,18.04,21.97,82,8.9981,3,29,32,10,Wednesday,5,2011,441,1
2011-10-05 06:00:00,Fall,0,1,Clear,18.04,21.97,82,7.0015,5,112,117,10,Wednesday,6,2011,441,1
2011-10-05 07:00:00,Fall,0,1,Clear,18.86,22.725,77,7.0015,9,292,301,10,Wednesday,7,2011,441,1
2011-10-05 08:00:00,Fall,0,1,Clear,21.32,25.0,63,0.0,26,441,467,10,Wednesday,8,2011,441,1
2011-10-05 09:00:00,Fall,0,1,Clear,22.14,25.76,60,19.9995,32,187,219,10,Wednesday,9,2011,441,0
2011-10-05 10:00:00,Fall,0,1,Clear,22.96,26.515,56,26.0027,30,103,133,10,Wednesday,10,2011,441,0
2011-10-05 11:00:00,Fall,0,1,Clear,24.6,31.06,46,19.0012,32,138,170,10,Wednesday,11,2011,441,0
2011-10-05 12:00:00,Fall,0,1,Clear,25.42,31.06,43,22.0028,34,180,214,10,Wednesday,12,2011,441,0
2011-10-05 13:00:00,Fall,0,1,Clear,26.24,31.06,41,15.0013,30,189,219,10,Wednesday,13,2011,441,0
2011-10-05 14:00:00,Fall,0,1,Clear,26.24,31.06,41,19.0012,34,156,190,10,Wednesday,14,2011,441,0
2011-10-05 15:00:00,Fall,0,1,Clear,26.24,31.06,47,19.0012,35,147,182,10,Wednesday,15,2011,441,0
2011-10-05 16:00:00,Fall,0,1,Clear,26.24,31.06,47,22.0028,37,245,282,10,Wednesday,16,2011,441,0
2011-10-05 17:00:00,Fall,0,1,Clear,26.24,31.06,47,16.9979,66,525,591,10,Wednesday,17,2011,441,0
2011-10-05 18:00:00,Fall,0,1,Clear,24.6,31.06,53,11.0014,57,536,593,10,Wednesday,18,2011,441,0
2011-10-05 19:00:00,Fall,0,1,Clear,23.78,27.275,56,8.9981,40,334,374,10,Wednesday,19,2011,441,0
2011-10-05 20:00:00,Fall,0,1,Clear,21.32,25.0,77,11.0014,18,228,246,10,Wednesday,20,2011,441,1
2011-10-05 21:00:00,Fall,0,1,Clear,20.5,24.24,82,7.0015,28,173,201,10,Wednesday,21,2011,441,1
2011-10-05 22:00:00,Fall,0,1,Clear,21.32,25.0,72,0.0,20,134,154,10,Wednesday,22,2011,441,1
2011-10-05 23:00:00,Fall,0,1,Clear,20.5,24.24,77,7.0015,9,64,73,10,Wednesday,23,2011,441,1
2011-10-06 00:00:00,Fall,0,1,Clear,20.5,24.24,72,12.998,6,34,40,10,Thursday,0,2011,440,1
2011-10-06 01:00:00,Fall,0,1,Clear,19.68,23.485,63,12.998,5,17,22,10,Thursday,1,2011,440,1
2011-10-06 02:00:00,Fall,0,1,Clear,18.86,22.725,67,12.998,2,8,10,10,Thursday,2,2011,440,1
2011-10-06 03:00:00,Fall,0,1,Clear,18.04,21.97,67,15.0013,1,4,5,10,Thursday,3,2011,440,1
2011-10-06 04:00:00,Fall,0,1,Clear,18.04,21.97,62,19.0012,0,5,5,10,Thursday,4,2011,440,1
2011-10-06 05:00:00,Fall,0,1,Clear,17.22,21.21,62,12.998,0,24,24,10,Thursday,5,2011,440,1
2011-10-06 06:00:00,Fall,0,1,Clear,16.4,20.455,66,12.998,4,110,114,10,Thursday,6,2011,440,1
2011-10-06 07:00:00,Fall,0,1,Clear,17.22,21.21,62,12.998,15,287,302,10,Thursday,7,2011,440,1
2011-10-06 08:00:00,Fall,0,1,Clear,18.04,21.97,62,11.0014,20,437,457,10,Thursday,8,2011,440,1
2011-10-06 09:00:00,Fall,0,1,Clear,18.86,22.725,63,12.998,20,188,208,10,Thursday,9,2011,440,0
2011-10-06 10:00:00,Fall,0,1,Clear,21.32,25.0,52,0.0,24,105,129,10,Thursday,10,2011,440,0
2011-10-06 11:00:00,Fall,0,1,Clear,22.14,25.76,49,0.0,29,115,144,10,Thursday,11,2011,440,0
2011-10-06 12:00:00,Fall,0,1,Clear,22.96,26.515,49,6.0032,46,180,226,10,Thursday,12,2011,440,0
2011-10-06 13:00:00,Fall,0,1,Clear,22.96,26.515,46,6.0032,33,158,191,10,Thursday,13,2011,440,0
2011-10-06 14:00:00,Fall,0,1,Clear,23.78,27.275,43,6.0032,56,139,195,10,Thursday,14,2011,440,0
2011-10-06 15:00:00,Fall,0,1,Clear,23.78,27.275,46,8.9981,62,157,219,10,Thursday,15,2011,440,0
2011-10-06 16:00:00,Fall,0,1,Clear,23.78,27.275,49,12.998,51,272,323,10,Thursday,16,2011,440,0
2011-10-06 17:00:00,Fall,0,1,Clear,22.96,26.515,52,8.9981,63,505,568,10,Thursday,17,2011,440,0
2011-10-06 18:00:00,Fall,0,1,Clear,22.14,25.76,64,6.0032,59,479,538,10,Thursday,18,2011,440,0
2011-10-06 19:00:00,Fall,0,1,Clear,21.32,25.0,59,7.0015,38,305,343,10,Thursday,19,2011,440,0
2011-10-06 20:00:00,Fall,0,1,Clear,20.5,24.24,77,7.0015,29,231,260,10,Thursday,20,2011,440,1
2011-10-06 21:00:00,Fall,0,1,Clear,18.86,22.725,88,6.0032,34,161,195,10,Thursday,21,2011,440,1
2011-10-06 22:00:00,Fall,0,1,Clear,18.86,22.725,82,0.0,24,124,148,10,Thursday,22,2011,440,1
2011-10-06 23:00:00,Fall,0,1,Clear,18.04,21.97,88,6.0032,18,81,99,10,Thursday,23,2011,440,1
2011-10-07 00:00:00,Fall,0,1,Clear,18.04,21.97,88,0.0,19,48,67,10,Friday,0,2011,439,1
2011-10-07 01:00:00,Fall,0,1,Clear,18.04,21.97,88,0.0,3,25,28,10,Friday,1,2011,439,1
2011-10-07 02:00:00,Fall,0,1,Clear,17.22,21.21,88,0.0,0,5,5,10,Friday,2,2011,439,1
2011-10-07 03:00:00,Fall,0,1,Clear,16.4,20.455,87,0.0,1,9,10,10,Friday,3,2011,439,1
2011-10-07 04:00:00,Fall,0,1,Clear,16.4,20.455,87,7.0015,0,5,5,10,Friday,4,2011,439,1
2011-10-07 05:00:00,Fall,0,1,Clear,17.22,21.21,82,0.0,3,24,27,10,Friday,5,2011,439,1
2011-10-07 06:00:00,Fall,0,1,Clear,17.22,21.21,88,0.0,3,84,87,10,Friday,6,2011,439,1
2011-10-07 07:00:00,Fall,0,1,Clear,17.22,21.21,94,0.0,5,237,242,10,Friday,7,2011,439,1
2011-10-07 08:00:00,Fall,0,1,Clear,18.86,22.725,82,0.0,31,386,417,10,Friday,8,2011,439,1
2011-10-07 09:00:00,Fall,0,1,Clear,19.68,23.485,77,0.0,34,207,241,10,Friday,9,2011,439,0
2011-10-07 10:00:00,Fall,0,1,Clear,21.32,25.0,68,6.0032,48,126,174,10,Friday,10,2011,439,0
2011-10-07 11:00:00,Fall,0,1,Clear,22.96,26.515,63,0.0,80,150,230,10,Friday,11,2011,439,0
2011-10-07 12:00:00,Fall,0,1,Clear,24.6,31.06,53,0.0,61,174,235,10,Friday,12,2011,439,0
2011-10-07 13:00:00,Fall,0,1,Clear,24.6,31.06,46,0.0,95,210,305,10,Friday,13,2011,439,0
2011-10-07 14:00:00,Fall,0,1,Clear,25.42,31.06,50,0.0,77,179,256,10,Friday,14,2011,439,0
2011-10-07 15:00:00,Fall,0,1,Clear,27.06,31.06,41,0.0,68,202,270,10,Friday,15,2011,439,0
2011-10-07 16:00:00,Fall,0,1,Clear,26.24,31.06,44,0.0,73,346,419,10,Friday,16,2011,439,0
2011-10-07 17:00:00,Fall,0,1,Clear,24.6,31.06,56,16.9979,101,462,563,10,Friday,17,2011,439,0
2011-10-07 18:00:00,Fall,0,1,Clear,22.96,26.515,60,6.0032,94,371,465,10,Friday,18,2011,439,0
2011-10-07 19:00:00,Fall,0,1,Clear,22.96,26.515,52,0.0,51,243,294,10,Friday,19,2011,439,0
2011-10-07 20:00:00,Fall,0,1,Clear,22.14,25.76,49,0.0,30,167,197,10,Friday,20,2011,439,1
2011-10-07 21:00:00,Fall,0,1,Clear,20.5,24.24,68,0.0,22,144,166,10,Friday,21,2011,439,1
2011-10-07 22:00:00,Fall,0,1,Clear,20.5,24.24,68,0.0,27,119,146,10,Friday,22,2011,439,1
2011-10-07 23:00:00,Fall,0,1,Clear,20.5,24.24,63,0.0,23,113,136,10,Friday,23,2011,439,1
2011-10-08 00:00:00,Fall,0,0,Clear,19.68,23.485,72,0.0,17,72,89,10,Saturday,0,2011,438,1
2011-10-08 01:00:00,Fall,0,0,Clear,18.86,22.725,82,0.0,14,51,65,10,Saturday,1,2011,438,1
2011-10-08 02:00:00,Fall,0,0,Clear,18.86,22.725,82,0.0,4,41,45,10,Saturday,2,2011,438,1
2011-10-08 03:00:00,Fall,0,0,Clear,18.04,21.97,88,0.0,4,16,20,10,Saturday,3,2011,438,1
2011-10-08 04:00:00,Fall,0,0,Clear,17.22,21.21,94,8.9981,3,7,10,10,Saturday,4,2011,438,1
2011-10-08 05:00:00,Fall,0,0,Clear,17.22,21.21,88,7.0015,1,7,8,10,Saturday,5,2011,438,1
2011-10-08 06:00:00,Fall,0,0,Clear,17.22,21.21,94,0.0,6,16,22,10,Saturday,6,2011,438,1
2011-10-08 07:00:00,Fall,0,0,Clear,17.22,21.21,94,6.0032,27,46,73,10,Saturday,7,2011,438,1
2011-10-08 08:00:00,Fall,0,0,Clear,18.86,22.725,82,0.0,14,89,103,10,Saturday,8,2011,438,1
2011-10-08 09:00:00,Fall,0,0,Clear,20.5,24.24,77,0.0,54,163,217,10,Saturday,9,2011,438,0
2011-10-08 10:00:00,Fall,0,0,Clear,21.32,25.0,77,0.0,120,217,337,10,Saturday,10,2011,438,0
2011-10-08 11:00:00,Fall,0,0,Clear,23.78,27.275,56,0.0,176,221,397,10,Saturday,11,2011,438,0
2011-10-08 12:00:00,Fall,0,0,Clear,25.42,31.06,35,0.0,191,255,446,10,Saturday,12,2011,438,0
2011-10-08 13:00:00,Fall,0,0,Clear,25.42,31.06,46,7.0015,256,229,485,10,Saturday,13,2011,438,0
2011-10-08 14:00:00,Fall,0,0,Clear,25.42,31.06,50,6.0032,251,214,465,10,Saturday,14,2011,438,0
2011-10-08 15:00:00,Fall,0,0,Clear,27.06,31.06,39,0.0,262,234,496,10,Saturday,15,2011,438,0
2011-10-08 16:00:00,Fall,0,0,Clear,26.24,31.06,44,6.0032,221,230,451,10,Saturday,16,2011,438,0
2011-10-08 17:00:00,Fall,0,0,Clear,25.42,31.06,50,8.9981,174,219,393,10,Saturday,17,2011,438,0
2011-10-08 18:00:00,Fall,0,0,Clear,24.6,31.06,46,7.0015,135,224,359,10,Saturday,18,2011,438,0
2011-10-08 19:00:00,Fall,0,0,Clear,22.14,25.76,68,8.9981,76,172,248,10,Saturday,19,2011,438,0
2011-10-08 20:00:00,Fall,0,0,Clear,21.32,25.0,77,7.0015,78,124,202,10,Saturday,20,2011,438,1
2011-10-08 21:00:00,Fall,0,0,Clear,21.32,25.0,77,0.0,54,133,187,10,Saturday,21,2011,438,1
2011-10-08 22:00:00,Fall,0,0,Clear,20.5,24.24,77,0.0,45,104,149,10,Saturday,22,2011,438,1
2011-10-08 23:00:00,Fall,0,0,Clear,19.68,23.485,88,0.0,52,90,142,10,Saturday,23,2011,438,1
2011-10-09 00:00:00,Fall,0,0,Clear,18.86,22.725,88,6.0032,46,83,129,10,Sunday,0,2011,437,1
2011-10-09 01:00:00,Fall,0,0,Clear,18.86,22.725,88,0.0,15,63,78,10,Sunday,1,2011,437,1
2011-10-09 02:00:00,Fall,0,0,Clear,18.86,22.725,88,0.0,20,35,55,10,Sunday,2,2011,437,1
2011-10-09 03:00:00,Fall,0,0,Clear,18.04,21.97,88,0.0,10,20,30,10,Sunday,3,2011,437,1
2011-10-09 04:00:00,Fall,0,0,Clear,18.04,21.97,88,0.0,7,7,14,10,Sunday,4,2011,437,1
2011-10-09 05:00:00,Fall,0,0,Clear,18.04,21.97,88,0.0,1,14,15,10,Sunday,5,2011,437,1
2011-10-09 06:00:00,Fall,0,0,Clear,18.04,21.97,88,0.0,7,14,21,10,Sunday,6,2011,437,1
2011-10-09 07:00:00,Fall,0,0,Clear,18.04,21.97,86,0.0,18,26,44,10,Sunday,7,2011,437,1
2011-10-09 08:00:00,Fall,0,0,Clear,18.86,22.725,88,0.0,25,82,107,10,Sunday,8,2011,437,1
2011-10-09 09:00:00,Fall,0,0,Clear,20.5,24.24,77,0.0,66,119,185,10,Sunday,9,2011,437,0
2011-10-09 10:00:00,Fall,0,0,Clear,22.96,26.515,68,6.0032,155,210,365,10,Sunday,10,2011,437,0
2011-10-09 11:00:00,Fall,0,0,Clear,25.42,31.06,53,6.0032,189,234,423,10,Sunday,11,2011,437,0
2011-10-09 12:00:00,Fall,0,0,Clear,26.24,31.06,44,6.0032,212,243,455,10,Sunday,12,2011,437,0
2011-10-09 13:00:00,Fall,0,0,Clear,27.06,31.06,44,6.0032,225,193,418,10,Sunday,13,2011,437,0
2011-10-09 14:00:00,Fall,0,0,Clear,27.88,31.82,47,11.0014,272,228,500,10,Sunday,14,2011,437,0
2011-10-09 15:00:00,Fall,0,0,Clear,27.88,31.82,51,11.0014,198,209,407,10,Sunday,15,2011,437,0
2011-10-09 16:00:00,Fall,0,0,Clear,27.06,31.06,50,8.9981,223,247,470,10,Sunday,16,2011,437,0
2011-10-09 17:00:00,Fall,0,0,Clear,25.42,30.305,61,7.0015,208,230,438,10,Sunday,17,2011,437,0
2011-10-09 18:00:00,Fall,0,0,Clear,26.24,31.06,50,7.0015,186,228,414,10,Sunday,18,2011,437,0
2011-10-09 19:00:00,Fall,0,0,Clear,22.96,26.515,73,6.0032,116,186,302,10,Sunday,19,2011,437,0
2011-10-09 20:00:00,Fall,0,0,Clear,22.96,26.515,73,7.0015,59,134,193,10,Sunday,20,2011,437,1
2011-10-09 21:00:00,Fall,0,0,Clear,22.14,25.76,83,7.0015,53,120,173,10,Sunday,21,2011,437,1
2011-10-09 22:00:00,Fall,0,0,Misty+Cloudy,21.32,25.0,94,0.0,48,104,152,10,Sunday,22,2011,437,1
2011-10-09 23:00:00,Fall,0,0,Clear,20.5,24.24,88,7.0015,38,85,123,10,Sunday,23,2011,437,1
2011-10-10 00:00:00,Fall,1,0,Clear,20.5,24.24,94,0.0,11,42,53,10,Monday,0,2011,436,1
