season,holiday,workingday,weather,temp,humidity,windspeed,casual,count,date,years,months,days,hours,is_night
4,0,0,1,15.58,62,15.0013,20,93,322,2011,11,19,23,1
4,0,1,1,11.48,52,22.0028,1,20,334,2011,12,1,0,1
4,0,1,1,10.66,60,19.0012,1,10,334,2011,12,1,1,1
4,0,1,1,10.66,56,19.9995,1,9,334,2011,12,1,2,1
4,0,1,1,10.66,56,16.9979,1,7,334,2011,12,1,3,1
4,0,1,1,10.66,56,19.0012,0,1,334,2011,12,1,4,1
4,0,1,1,10.66,56,16.9979,1,24,334,2011,12,1,5,1
4,0,1,1,9.84,65,19.0012,5,97,334,2011,12,1,6,1
4,0,1,1,9.84,65,23.9994,11,276,334,2011,12,1,7,1
4,0,1,1,10.66,60,22.0028,15,477,334,2011,12,1,8,1
4,0,1,1,12.3,52,22.0028,9,224,334,2011,12,1,9,1
4,0,1,1,13.12,53,19.9995,7,93,334,2011,12,1,10,1
4,0,1,1,13.94,49,16.9979,7,102,334,2011,12,1,11,1
4,0,1,1,14.76,46,15.0013,9,148,334,2011,12,1,12,1
4,0,1,1,16.4,40,15.0013,17,154,334,2011,12,1,13,1
4,0,1,1,16.4,40,15.0013,20,150,334,2011,12,1,14,1
4,0,1,1,16.4,40,15.0013,10,154,334,2011,12,1,15,1
4,0,1,1,16.4,40,12.998,9,201,334,2011,12,1,16,1
4,0,1,1,14.76,46,8.9981,9,418,334,2011,12,1,17,1
4,0,1,1,14.76,43,7.0015,12,405,334,2011,12,1,18,1
4,0,1,1,13.94,46,7.0015,9,228,334,2011,12,1,19,1
4,0,1,1,13.94,46,7.0015,12,190,334,2011,12,1,20,1
4,0,1,1,12.3,61,7.0015,8,162,334,2011,12,1,21,1
4,0,1,1,12.3,61,0.0,5,104,334,2011,12,1,22,1
4,0,1,1,10.66,70,6.0032,3,73,334,2011,12,1,23,1
4,0,1,1,10.66,70,6.0032,6,38,335,2011,12,2,0,1
4,0,1,1,9.84,75,0.0,1,15,335,2011,12,2,1,1
4,0,1,1,9.84,75,0.0,0,10,335,2011,12,2,2,1
4,0,1,1,9.02,80,0.0,0,1,335,2011,12,2,3,1
4,0,1,1,9.02,80,0.0,0,3,335,2011,12,2,4,1
4,0,1,1,9.02,80,6.0032,0,23,335,2011,12,2,5,1
4,0,1,1,9.02,80,0.0,3,87,335,2011,12,2,6,1
4,0,1,1,9.02,87,6.0032,6,205,335,2011,12,2,7,1
4,0,1,1,9.84,87,0.0,13,445,335,2011,12,2,8,1
4,0,1,1,11.48,81,0.0,12,246,335,2011,12,2,9,1
4,0,1,1,12.3,75,15.0013,16,105,335,2011,12,2,10,1
4,0,1,1,13.94,66,11.0014,18,160,335,2011,12,2,11,1
4,0,1,1,14.76,57,8.9981,18,204,335,2011,12,2,12,1
4,0,1,1,16.4,47,8.9981,19,207,335,2011,12,2,13,1
4,0,1,1,17.22,44,7.0015,25,170,335,2011,12,2,14,1
4,0,1,1,17.22,41,6.0032,24,199,335,2011,12,2,15,1
4,0,1,1,17.22,41,6.0032,22,276,335,2011,12,2,16,1
4,0,1,1,17.22,38,0.0,20,411,335,2011,12,2,17,1
4,0,1,1,16.4,50,0.0,10,372,335,2011,12,2,18,1
4,0,1,1,13.94,53,16.9979,13,265,335,2011,12,2,19,1
4,0,1,1,15.58,40,19.0012,12,190,335,2011,12,2,20,1
4,0,1,1,13.94,49,12.998,9,111,335,2011,12,2,21,1
4,0,1,1,13.12,53,12.998,7,102,335,2011,12,2,22,1
4,0,1,1,13.12,53,19.0012,14,95,335,2011,12,2,23,1
4,0,0,1,12.3,56,16.9979,10,75,336,2011,12,3,0,1
4,0,0,1,10.66,65,12.998,9,71,336,2011,12,3,1,1
4,0,0,1,10.66,65,11.0014,9,50,336,2011,12,3,2,1
4,0,0,1,9.84,70,8.9981,4,9,336,2011,12,3,3,1
4,0,0,1,9.02,75,8.9981,1,8,336,2011,12,3,4,1
4,0,0,1,9.84,70,6.0032,0,6,336,2011,12,3,5,1
4,0,0,1,9.84,65,7.0015,1,11,336,2011,12,3,6,1
4,0,0,1,9.02,75,6.0032,2,26,336,2011,12,3,7,1
4,0,0,1,9.84,75,6.0032,1,63,336,2011,12,3,8,1
4,0,0,1,10.66,70,7.0015,25,124,336,2011,12,3,9,1
4,0,0,1,13.12,61,8.9981,22,195,336,2011,12,3,10,1
4,0,0,1,13.12,57,6.0032,48,275,336,2011,12,3,11,1
4,0,0,1,14.76,50,0.0,78,358,336,2011,12,3,12,1
4,0,0,1,14.76,50,6.0032,70,292,336,2011,12,3,13,1
4,0,0,1,14.76,46,0.0,92,343,336,2011,12,3,14,1
4,0,0,1,15.58,46,0.0,100,337,336,2011,12,3,15,1
4,0,0,1,15.58,46,0.0,75,305,336,2011,12,3,16,1
4,0,0,1,14.76,62,0.0,46,232,336,2011,12,3,17,1
4,0,0,1,13.94,53,8.9981,31,224,336,2011,12,3,18,1
4,0,0,1,12.3,61,6.0032,31,175,336,2011,12,3,19,1
4,0,0,1,12.3,61,6.0032,17,127,336,2011,12,3,20,1
4,0,0,2,12.3,61,6.0032,5,109,336,2011,12,3,21,1
4,0,0,2,13.12,61,6.0032,17,114,336,2011,12,3,22,1
4,0,0,1,12.3,70,8.9981,12,85,336,2011,12,3,23,1
4,0,0,1,12.3,70,7.0015,19,83,337,2011,12,4,0,1
4,0,0,1,12.3,75,6.0032,20,74,337,2011,12,4,1,1
4,0,0,1,10.66,81,0.0,11,62,337,2011,12,4,2,1
4,0,0,1,11.48,75,0.0,7,41,337,2011,12,4,3,1
4,0,0,1,10.66,87,0.0,2,11,337,2011,12,4,4,1
4,0,0,1,10.66,81,0.0,2,4,337,2011,12,4,5,1
4,0,0,1,9.84,93,0.0,1,4,337,2011,12,4,6,1
4,0,0,1,10.66,87,0.0,3,26,337,2011,12,4,7,1
4,0,0,1,10.66,87,0.0,7,55,337,2011,12,4,8,1
4,0,0,1,12.3,81,0.0,12,126,337,2011,12,4,9,1
4,0,0,1,13.12,81,8.9981,36,216,337,2011,12,4,10,1
4,0,0,1,13.94,81,11.0014,48,254,337,2011,12,4,11,1
4,0,0,1,14.76,81,11.0014,82,329,337,2011,12,4,12,1
4,0,0,1,16.4,66,15.0013,88,357,337,2011,12,4,13,1
4,0,0,1,17.22,62,8.9981,77,323,337,2011,12,4,14,1
4,0,0,1,17.22,62,12.998,69,296,337,2011,12,4,15,1
4,0,0,1,17.22,58,15.0013,64,330,337,2011,12,4,16,1
4,0,0,1,15.58,76,8.9981,38,245,337,2011,12,4,17,1
4,0,0,1,15.58,71,0.0,10,171,337,2011,12,4,18,1
4,0,0,1,15.58,76,0.0,15,173,337,2011,12,4,19,1
4,0,0,1,14.76,76,8.9981,8,124,337,2011,12,4,20,1
4,0,0,1,14.76,81,7.0015,7,72,337,2011,12,4,21,1
4,0,0,1,13.94,87,7.0015,5,64,337,2011,12,4,22,1
4,0,0,1,13.94,87,7.0015,3,45,337,2011,12,4,23,1
4,0,1,1,13.12,87,6.0032,3,24,338,2011,12,5,0,1
4,0,1,1,13.12,87,0.0,2,12,338,2011,12,5,1,1
4,0,1,1,13.12,87,0.0,0,8,338,2011,12,5,2,1
4,0,1,1,13.12,87,0.0,0,2,338,2011,12,5,3,1
4,0,1,1,12.3,87,7.0015,0,7,338,2011,12,5,4,1
4,0,1,1,12.3,87,7.0015,1,25,338,2011,12,5,5,1
4,0,1,1,12.3,93,6.0032,1,90,338,2011,12,5,6,1
4,0,1,1,13.12,90,0.0,9,283,338,2011,12,5,7,1
4,0,1,1,13.12,93,0.0,12,404,338,2011,12,5,8,1
4,0,1,2,14.76,87,6.0032,12,190,338,2011,12,5,9,1
4,0,1,2,14.76,87,6.0032,9,87,338,2011,12,5,10,1
4,0,1,2,14.76,87,6.0032,17,123,338,2011,12,5,11,1
4,0,1,2,16.4,76,7.0015,29,154,338,2011,12,5,12,1
4,0,1,2,17.22,71,6.0032,18,171,338,2011,12,5,13,1
4,0,1,2,18.86,67,0.0,7,133,338,2011,12,5,14,1
4,0,1,2,18.86,72,6.0032,16,148,338,2011,12,5,15,1
4,0,1,1,20.5,63,6.0032,10,248,338,2011,12,5,16,1
4,0,1,1,17.22,77,0.0,16,446,338,2011,12,5,17,1
4,0,1,1,18.04,77,0.0,13,399,338,2011,12,5,18,1
4,0,1,2,18.86,77,0.0,13,308,338,2011,12,5,19,1
4,0,1,2,18.86,82,7.0015,15,205,338,2011,12,5,20,1
4,0,1,2,18.04,88,6.0032,10,176,338,2011,12,5,21,1
4,0,1,2,18.04,88,8.9981,12,106,338,2011,12,5,22,1
4,0,1,2,18.86,88,8.9981,8,62,338,2011,12,5,23,1
4,0,1,2,20.5,77,19.9995,3,28,339,2011,12,6,0,1
4,0,1,2,18.86,88,19.9995,2,16,339,2011,12,6,1,1
4,0,1,2,18.86,87,12.998,0,3,339,2011,12,6,2,1
4,0,1,2,18.86,87,12.998,0,3,339,2011,12,6,3,1
4,0,1,3,18.86,88,15.0013,0,7,339,2011,12,6,4,1
4,0,1,3,18.86,88,15.0013,0,20,339,2011,12,6,5,1
4,0,1,2,18.04,94,19.0012,5,86,339,2011,12,6,6,1
4,0,1,2,18.86,94,12.998,7,234,339,2011,12,6,7,1
4,0,1,2,18.86,94,12.998,13,414,339,2011,12,6,8,1
4,0,1,2,18.86,94,15.0013,4,204,339,2011,12,6,9,1
4,0,1,3,18.86,94,19.0012,6,50,339,2011,12,6,10,1
4,0,1,3,18.86,94,16.9979,4,32,339,2011,12,6,11,1
4,0,1,3,18.86,100,15.0013,5,55,339,2011,12,6,12,1
4,0,1,3,18.86,100,12.998,6,71,339,2011,12,6,13,1
4,0,1,3,19.68,100,15.0013,6,75,339,2011,12,6,14,1
4,0,1,3,20.5,100,12.998,2,45,339,2011,12,6,15,1
4,0,1,3,18.86,100,16.9979,4,88,339,2011,12,6,16,1
4,0,1,2,18.86,100,15.0013,13,262,339,2011,12,6,17,1
4,0,1,2,18.86,100,19.0012,17,304,339,2011,12,6,18,1
4,0,1,3,18.86,100,19.9995,10,233,339,2011,12,6,19,1
4,0,1,3,18.86,100,19.9995,3,110,339,2011,12,6,20,1
4,0,1,2,18.04,100,12.998,6,114,339,2011,12,6,21,1
4,0,1,3,18.86,100,11.0014,5,87,339,2011,12,6,22,1
4,0,1,3,18.86,100,11.0014,5,53,339,2011,12,6,23,1
4,0,1,1,18.04,100,12.998,3,33,340,2011,12,7,0,1
4,0,1,2,18.86,100,16.9979,4,13,340,2011,12,7,1,1
4,0,1,3,18.86,100,15.0013,2,6,340,2011,12,7,2,1
4,0,1,3,18.86,100,15.0013,0,3,340,2011,12,7,3,1
4,0,1,3,18.86,100,11.0014,0,1,340,2011,12,7,4,1
4,0,1,3,18.86,100,11.0014,0,3,340,2011,12,7,5,1
4,0,1,3,19.68,100,27.9993,0,18,340,2011,12,7,6,1
4,0,1,3,18.04,100,7.0015,3,46,340,2011,12,7,7,1
4,0,1,3,18.04,100,0.0,6,86,340,2011,12,7,8,1
4,0,1,3,18.04,100,16.9979,0,64,340,2011,12,7,9,1
4,0,1,3,18.04,100,6.0032,1,33,340,2011,12,7,10,1
4,0,1,3,18.04,100,6.0032,3,50,340,2011,12,7,11,1
4,0,1,3,18.04,100,8.9981,4,33,340,2011,12,7,12,1
4,0,1,3,18.04,100,12.998,5,33,340,2011,12,7,13,1
4,0,1,3,18.04,100,12.998,1,25,340,2011,12,7,14,1
4,0,1,3,17.22,94,15.0013,5,30,340,2011,12,7,15,1
4,0,1,3,17.22,94,12.998,3,31,340,2011,12,7,16,1
4,0,1,3,16.4,100,22.0028,4,52,340,2011,12,7,17,1
4,0,1,3,16.4,94,19.9995,3,51,340,2011,12,7,18,1
4,0,1,3,13.94,87,43.0006,2,33,340,2011,12,7,19,1
4,0,1,3,13.94,87,43.0006,1,26,340,2011,12,7,20,1
4,0,1,3,12.3,87,35.0008,0,6,340,2011,12,7,21,1
4,0,1,3,9.84,93,30.0026,0,13,340,2011,12,7,22,1
4,0,1,1,9.84,93,26.0027,0,16,340,2011,12,7,23,1
4,0,1,2,10.66,87,19.9995,0,21,341,2011,12,8,0,1
4,0,1,1,10.66,81,23.9994,1,7,341,2011,12,8,1,1
4,0,1,1,11.48,65,15.0013,0,4,341,2011,12,8,2,1
4,0,1,1,10.66,60,19.9995,0,1,341,2011,12,8,3,1
4,0,1,2,9.84,60,31.0009,0,2,341,2011,12,8,4,1
4,0,1,1,9.02,64,15.0013,0,12,341,2011,12,8,5,1
4,0,1,1,9.02,55,19.0012,0,71,341,2011,12,8,6,1
4,0,1,1,9.02,60,15.0013,11,244,341,2011,12,8,7,1
4,0,1,1,9.02,55,19.0012,11,429,341,2011,12,8,8,1
4,0,1,1,9.84,52,26.0027,7,225,341,2011,12,8,9,1
4,0,1,1,10.66,52,22.0028,1,110,341,2011,12,8,10,1
4,0,1,1,11.48,52,16.9979,6,106,341,2011,12,8,11,1
4,0,1,1,11.48,52,22.0028,8,156,341,2011,12,8,12,1
4,0,1,1,12.3,49,23.9994,9,124,341,2011,12,8,13,1
4,0,1,1,13.12,45,16.9979,16,137,341,2011,12,8,14,1
4,0,1,1,13.12,45,8.9981,19,117,341,2011,12,8,15,1
4,0,1,1,13.12,45,12.998,7,208,341,2011,12,8,16,1
4,0,1,1,12.3,49,7.0015,10,331,341,2011,12,8,17,1
4,0,1,1,11.48,52,15.0013,12,318,341,2011,12,8,18,1
4,0,1,1,10.66,56,7.0015,12,232,341,2011,12,8,19,1
4,0,1,1,10.66,60,7.0015,5,175,341,2011,12,8,20,1
4,0,1,1,11.48,61,6.0032,4,139,341,2011,12,8,21,1
4,0,1,1,10.66,65,8.9981,8,92,341,2011,12,8,22,1
4,0,1,1,9.84,70,7.0015,3,61,341,2011,12,8,23,1
4,0,1,1,9.84,65,0.0,8,34,342,2011,12,9,0,1
4,0,1,1,9.84,65,0.0,2,14,342,2011,12,9,1,1
4,0,1,1,9.84,70,0.0,2,12,342,2011,12,9,2,1
4,0,1,1,9.02,80,0.0,1,6,342,2011,12,9,3,1
4,0,1,1,9.02,80,0.0,1,2,342,2011,12,9,4,1
4,0,1,1,9.02,80,0.0,0,20,342,2011,12,9,5,1
4,0,1,1,9.02,80,6.0032,1,63,342,2011,12,9,6,1
4,0,1,1,9.02,75,6.0032,4,199,342,2011,12,9,7,1
4,0,1,1,9.84,81,0.0,7,385,342,2011,12,9,8,1
4,0,1,1,10.66,81,6.0032,8,264,342,2011,12,9,9,1
4,0,1,2,12.3,70,11.0014,11,126,342,2011,12,9,10,1
4,0,1,1,13.12,70,16.9979,15,136,342,2011,12,9,11,1
4,0,1,1,14.76,57,19.9995,27,173,342,2011,12,9,12,1
4,0,1,1,15.58,50,12.998,27,168,342,2011,12,9,13,1
4,0,1,1,15.58,46,19.0012,24,187,342,2011,12,9,14,1
4,0,1,1,15.58,46,19.0012,29,189,342,2011,12,9,15,1
4,0,1,1,14.76,62,8.9981,24,250,342,2011,12,9,16,1
4,0,1,1,13.94,66,7.0015,10,362,342,2011,12,9,17,1
4,0,1,1,13.94,61,0.0,10,318,342,2011,12,9,18,1
4,0,1,1,13.94,61,0.0,10,199,342,2011,12,9,19,1
4,0,1,1,12.3,81,0.0,10,150,342,2011,12,9,20,1
4,0,1,1,12.3,75,0.0,9,140,342,2011,12,9,21,1
4,0,1,1,11.48,87,0.0,15,129,342,2011,12,9,22,1
4,0,1,1,11.48,81,0.0,6,94,342,2011,12,9,23,1
4,0,0,2,10.66,81,7.0015,11,77,343,2011,12,10,0,1
4,0,0,2,10.66,70,11.0014,11,66,343,2011,12,10,1,1
4,0,0,2,11.48,61,6.0032,12,60,343,2011,12,10,2,1
4,0,0,2,11.48,61,6.0032,5,25,343,2011,12,10,3,1
4,0,0,2,10.66,65,7.0015,0,3,343,2011,12,10,4,1
4,0,0,1,10.66,60,11.0014,0,6,343,2011,12,10,5,1
4,0,0,1,9.84,65,7.0015,1,11,343,2011,12,10,6,1
4,0,0,1,9.84,65,12.998,0,11,343,2011,12,10,7,1
4,0,0,1,10.66,65,8.9981,5,73,343,2011,12,10,8,1
4,0,0,1,11.48,61,19.0012,15,149,343,2011,12,10,9,1
4,0,0,1,13.12,57,16.9979,31,192,343,2011,12,10,10,1
4,0,0,1,13.12,53,27.9993,44,236,343,2011,12,10,11,1
4,0,0,1,13.12,45,27.9993,48,283,343,2011,12,10,12,1
4,0,0,1,13.94,34,27.9993,47,286,343,2011,12,10,13,1
4,0,0,1,13.94,31,22.0028,51,293,343,2011,12,10,14,1
4,0,0,1,13.94,34,23.9994,60,299,343,2011,12,10,15,1
4,0,0,1,13.12,31,26.0027,58,241,343,2011,12,10,16,1
4,0,0,1,11.48,36,22.0028,34,185,343,2011,12,10,17,1
4,0,0,1,10.66,38,15.0013,28,172,343,2011,12,10,18,1
4,0,0,1,10.66,38,19.0012,15,154,343,2011,12,10,19,1
4,0,0,1,9.84,35,15.0013,10,124,343,2011,12,10,20,1
4,0,0,1,9.02,44,15.0013,4,83,343,2011,12,10,21,1
4,0,0,1,9.02,41,8.9981,7,95,343,2011,12,10,22,1
4,0,0,1,8.2,47,11.0014,5,66,343,2011,12,10,23,1
4,0,0,1,8.2,51,15.0013,5,74,344,2011,12,11,0,1
4,0,0,1,6.56,59,15.0013,8,62,344,2011,12,11,1,1
4,0,0,1,7.38,55,16.9979,5,52,344,2011,12,11,2,1
4,0,0,1,6.56,59,8.9981,2,19,344,2011,12,11,3,1
4,0,0,1,6.56,59,11.0014,0,5,344,2011,12,11,4,1
4,0,0,1,7.38,59,7.0015,0,6,344,2011,12,11,5,1
4,0,0,1,6.56,59,0.0,0,10,344,2011,12,11,6,1
4,0,0,1,7.38,55,0.0,1,31,344,2011,12,11,7,1
4,0,0,1,6.56,69,0.0,4,72,344,2011,12,11,8,1
4,0,0,1,8.2,59,0.0,19,107,344,2011,12,11,9,1
4,0,0,1,9.84,44,0.0,30,194,344,2011,12,11,10,1
4,0,0,1,10.66,35,0.0,31,197,344,2011,12,11,11,1
4,0,0,1,10.66,35,0.0,42,288,344,2011,12,11,12,1
4,0,0,1,12.3,31,0.0,44,268,344,2011,12,11,13,1
4,0,0,1,12.3,28,0.0,44,242,344,2011,12,11,14,1
4,0,0,1,12.3,26,0.0,47,266,344,2011,12,11,15,1
4,0,0,1,12.3,26,0.0,32,206,344,2011,12,11,16,1
4,0,0,1,11.48,30,0.0,13,163,344,2011,12,11,17,1
4,0,0,1,9.84,48,12.998,12,163,344,2011,12,11,18,1
4,0,0,1,9.02,55,12.998,7,105,344,2011,12,11,19,1
4,0,0,1,9.02,55,7.0015,10,72,344,2011,12,11,20,1
4,0,0,1,9.02,55,0.0,10,63,344,2011,12,11,21,1
4,0,0,1,9.02,55,0.0,7,43,344,2011,12,11,22,1
4,0,0,1,8.2,69,0.0,4,35,344,2011,12,11,23,1
4,0,1,1,8.2,69,6.0032,4,20,345,2011,12,12,0,1
4,0,1,1,8.2,69,0.0,0,9,345,2011,12,12,1,1
4,0,1,1,8.2,69,0.0,0,4,345,2011,12,12,2,1
4,0,1,1,7.38,74,0.0,0,2,345,2011,12,12,3,1
4,0,1,1,7.38,74,0.0,0,3,345,2011,12,12,4,1
4,0,1,1,6.56,80,0.0,0,21,345,2011,12,12,5,1
4,0,1,1,6.56,80,7.0015,1,64,345,2011,12,12,6,1
4,0,1,1,5.74,86,8.9981,4,235,345,2011,12,12,7,1
4,0,1,2,6.56,80,7.0015,7,385,345,2011,12,12,8,1
4,0,1,2,7.38,74,6.0032,12,220,345,2011,12,12,9,1
4,0,1,2,9.02,69,7.0015,14,105,345,2011,12,12,10,1
4,0,1,2,10.66,60,6.0032,15,115,345,2011,12,12,11,1
4,0,1,1,11.48,52,7.0015,7,145,345,2011,12,12,12,1
4,0,1,2,12.3,52,7.0015,13,166,345,2011,12,12,13,1
4,0,1,2,13.12,53,8.9981,16,111,345,2011,12,12,14,1
4,0,1,2,13.12,57,7.0015,8,132,345,2011,12,12,15,1
4,0,1,2,13.12,57,6.0032,5,214,345,2011,12,12,16,1
4,0,1,2,12.3,56,0.0,7,359,345,2011,12,12,17,1
4,0,1,1,12.3,56,6.0032,8,357,345,2011,12,12,18,1
4,0,1,1,11.48,61,6.0032,9,241,345,2011,12,12,19,1
4,0,1,1,12.3,56,6.0032,8,165,345,2011,12,12,20,1
4,0,1,1,10.66,81,0.0,2,121,345,2011,12,12,21,1
4,0,1,1,10.66,70,0.0,0,71,345,2011,12,12,22,1
4,0,1,1,9.84,75,0.0,3,45,345,2011,12,12,23,1
4,0,1,1,9.02,80,0.0,1,17,346,2011,12,13,0,1
4,0,1,1,8.2,80,0.0,0,4,346,2011,12,13,1,1
4,0,1,1,8.2,80,0.0,1,2,346,2011,12,13,2,1
4,0,1,1,7.38,80,0.0,0,3,346,2011,12,13,3,1
4,0,1,1,8.2,80,0.0,0,4,346,2011,12,13,4,1
4,0,1,1,7.38,86,0.0,0,20,346,2011,12,13,5,1
4,0,1,1,8.2,80,0.0,0,92,346,2011,12,13,6,1
4,0,1,1,6.56,80,11.0014,2,223,346,2011,12,13,7,1
4,0,1,1,8.2,69,7.0015,9,400,346,2011,12,13,8,1
4,0,1,1,10.66,60,11.0014,10,233,346,2011,12,13,9,1
4,0,1,1,12.3,52,11.0014,3,102,346,2011,12,13,10,1
4,0,1,1,13.94,46,16.9979,9,124,346,2011,12,13,11,1
4,0,1,1,14.76,43,23.9994,20,167,346,2011,12,13,12,1
4,0,1,1,16.4,37,22.0028,7,127,346,2011,12,13,13,1
4,0,1,1,16.4,37,16.9979,18,134,346,2011,12,13,14,1
4,0,1,1,16.4,35,16.9979,7,151,346,2011,12,13,15,1
4,0,1,1,15.58,37,16.9979,13,207,346,2011,12,13,16,1
4,0,1,1,14.76,40,12.998,17,398,346,2011,12,13,17,1
4,0,1,1,13.94,42,15.0013,12,382,346,2011,12,13,18,1
4,0,1,1,13.12,49,11.0014,5,267,346,2011,12,13,19,1
4,0,1,1,13.12,49,11.0014,7,161,346,2011,12,13,20,1
4,0,1,1,12.3,52,11.0014,5,139,346,2011,12,13,21,1
4,0,1,1,12.3,52,11.0014,5,107,346,2011,12,13,22,1
4,0,1,1,10.66,70,0.0,4,59,346,2011,12,13,23,1
4,0,1,1,10.66,75,0.0,0,22,347,2011,12,14,0,1
4,0,1,1,10.66,75,0.0,0,8,347,2011,12,14,1,1
4,0,1,1,10.66,75,0.0,0,2,347,2011,12,14,2,1
4,0,1,1,11.48,65,0.0,0,3,347,2011,12,14,3,1
4,0,1,1,10.66,75,0.0,0,4,347,2011,12,14,4,1
4,0,1,2,10.66,81,0.0,0,26,347,2011,12,14,5,1
4,0,1,2,10.66,87,0.0,0,87,347,2011,12,14,6,1
4,0,1,1,11.48,75,0.0,4,247,347,2011,12,14,7,1
4,0,1,2,10.66,87,0.0,9,467,347,2011,12,14,8,1
4,0,1,2,12.3,61,0.0,9,239,347,2011,12,14,9,1
4,0,1,2,13.12,57,0.0,9,142,347,2011,12,14,10,1
4,0,1,2,13.94,55,0.0,12,115,347,2011,12,14,11,1
4,0,1,2,14.76,57,6.0032,6,144,347,2011,12,14,12,1
4,0,1,2,14.76,57,7.0015,14,133,347,2011,12,14,13,1
4,0,1,2,15.58,54,6.0032,17,151,347,2011,12,14,14,1
4,0,1,2,15.58,54,7.0015,24,167,347,2011,12,14,15,1
4,0,1,2,15.58,54,7.0015,12,245,347,2011,12,14,16,1
4,0,1,2,14.76,57,7.0015,19,396,347,2011,12,14,17,1
4,0,1,2,14.76,62,11.0014,11,390,347,2011,12,14,18,1
4,0,1,2,14.76,62,7.0015,9,268,347,2011,12,14,19,1
4,0,1,2,13.94,66,7.0015,6,175,347,2011,12,14,20,1
4,0,1,2,13.94,66,11.0014,9,154,347,2011,12,14,21,1
4,0,1,1,13.94,66,11.0014,5,104,347,2011,12,14,22,1
4,0,1,1,13.12,70,11.0014,3,51,347,2011,12,14,23,1
4,0,1,1,13.12,70,11.0014,5,50,348,2011,12,15,0,1
4,0,1,2,13.12,70,11.0014,5,20,348,2011,12,15,1,1
4,0,1,2,13.12,70,8.9981,2,7,348,2011,12,15,2,1
4,0,1,2,13.12,70,8.9981,1,3,348,2011,12,15,3,1
4,0,1,2,13.12,70,15.0013,0,6,348,2011,12,15,4,1
4,0,1,2,13.12,70,19.0012,0,24,348,2011,12,15,5,1
4,0,1,1,13.12,66,12.998,2,92,348,2011,12,15,6,1
4,0,1,1,13.12,70,12.998,6,258,348,2011,12,15,7,1
4,0,1,2,13.94,66,15.0013,8,457,348,2011,12,15,8,1
4,0,1,2,14.76,62,19.0012,6,280,348,2011,12,15,9,1
4,0,1,2,16.4,58,19.9995,4,109,348,2011,12,15,10,1
4,0,1,2,16.4,62,27.9993,9,135,348,2011,12,15,11,1
4,0,1,2,18.86,59,32.9975,17,157,348,2011,12,15,12,1
4,0,1,2,20.5,55,23.9994,14,164,348,2011,12,15,13,1
4,0,1,2,21.32,52,22.0028,8,132,348,2011,12,15,14,1
4,0,1,3,21.32,55,15.0013,6,82,348,2011,12,15,15,1
4,0,1,3,18.86,72,11.0014,7,131,348,2011,12,15,16,1
4,0,1,2,21.32,59,19.0012,14,324,348,2011,12,15,17,1
4,0,1,2,21.32,59,19.9995,14,377,348,2011,12,15,18,1
4,0,1,2,21.32,59,19.0012,13,287,348,2011,12,15,19,1
4,0,1,1,21.32,59,22.0028,12,221,348,2011,12,15,20,1
4,0,1,1,20.5,63,19.9995,10,155,348,2011,12,15,21,1
4,0,1,1,21.32,63,22.0028,8,124,348,2011,12,15,22,1
4,0,1,1,21.32,63,22.0028,10,114,348,2011,12,15,23,1
4,0,1,1,20.5,72,22.0028,12,72,349,2011,12,16,0,1
4,0,1,1,20.5,72,15.0013,3,31,349,2011,12,16,1,1
4,0,1,1,19.68,77,7.0015,0,23,349,2011,12,16,2,1
4,0,1,1,18.86,82,8.9981,2,5,349,2011,12,16,3,1
4,0,1,2,20.5,59,12.998,1,5,349,2011,12,16,4,1
4,0,1,1,19.68,44,26.0027,0,26,349,2011,12,16,5,1
4,0,1,2,18.04,33,19.9995,2,82,349,2011,12,16,6,1
4,0,1,2,15.58,46,19.9995,5,231,349,2011,12,16,7,1
4,0,1,1,14.76,46,27.9993,10,459,349,2011,12,16,8,1
4,0,1,1,14.76,46,26.0027,8,243,349,2011,12,16,9,1
4,0,1,1,13.94,46,19.9995,10,132,349,2011,12,16,10,1
4,0,1,2,13.94,42,19.9995,9,144,349,2011,12,16,11,1
4,0,1,2,13.94,42,23.9994,10,173,349,2011,12,16,12,1
4,0,1,2,13.94,39,23.9994,12,137,349,2011,12,16,13,1
4,0,1,2,13.94,42,15.0013,13,128,349,2011,12,16,14,1
4,0,1,2,13.12,45,19.9995,12,153,349,2011,12,16,15,1
4,0,1,2,13.12,45,15.0013,12,224,349,2011,12,16,16,1
4,0,1,2,13.12,45,19.0012,13,365,349,2011,12,16,17,1
4,0,1,2,13.12,45,16.9979,10,295,349,2011,12,16,18,1
4,0,1,2,13.12,45,15.0013,11,214,349,2011,12,16,19,1
4,0,1,2,13.12,45,12.998,6,152,349,2011,12,16,20,1
4,0,1,2,13.12,45,11.0014,7,102,349,2011,12,16,21,1
4,0,1,2,12.3,49,11.0014,6,106,349,2011,12,16,22,1
4,0,1,2,12.3,49,8.9981,4,75,349,2011,12,16,23,1
4,0,0,1,12.3,49,19.0012,3,62,350,2011,12,17,0,1
4,0,0,2,12.3,52,16.9979,4,43,350,2011,12,17,1,1
4,0,0,2,11.48,56,15.0013,11,58,350,2011,12,17,2,1
4,0,0,1,10.66,60,12.998,4,26,350,2011,12,17,3,1
4,0,0,1,9.84,65,11.0014,0,9,350,2011,12,17,4,1
